,playerName,playercountry,team,teamid,teamorigin
9001,Kota Yui,Japan,Kawasaki Frontale,5127,japan
9002,Toya Myogan,Japan,Kawasaki Frontale,5127,japan
9003,Filip Uremović,Croatia,Kawasaki Frontale,5127,japan
9004,Sota Miura,Japan,Kawasaki Frontale,5127,japan
9005,Yuichi Maruyama,Japan,Kawasaki Frontale,5127,japan
9006,Sai Van Wermeskerken,Japan,Kawasaki Frontale,5127,japan
9007,Asahi Sasaki,Japan,Kawasaki Frontale,5127,japan
9008,Jesiel,Brazil,Kawasaki Frontale,5127,japan
9009,Shintaro Kurumaya,Japan,Kawasaki Frontale,5127,japan
9010,Kaito Tsuchiya,Japan,Kawasaki Frontale,5127,japan
9011,Shuto Tanabe,Japan,Kawasaki Frontale,5127,japan
9012,Hiroto Noda,Japan,Kawasaki Frontale,5127,japan
9013,Yuto Matsunagane,Japan,Kawasaki Frontale,5127,japan
9014,Ryota Kamihashi,Japan,Kawasaki Frontale,5127,japan
9015,Sung-Ryong Jung,South Korea,Kawasaki Frontale,5127,japan
9016,Louis Yamaguchi,Japan,Kawasaki Frontale,5127,japan
9017,Geun-hyeong Lee,South Korea,Kawasaki Frontale,5127,japan
9018,Shunsuke Ando,Japan,Kawasaki Frontale,5127,japan
9019,Naoto Matsuzawa,Japan,Kawasaki Frontale,5127,japan
9020,Haruki Izawa,Japan,Kawasaki Frontale,5127,japan
9021,Isaac Kiese Thelin,Sweden,Urawa Red Diamonds,3145,japan
9022,Shoya Nakajima,Japan,Urawa Red Diamonds,3145,japan
9023,Hiroki Abe,Japan,Urawa Red Diamonds,3145,japan
9024,Thiago Santana,Brazil,Urawa Red Diamonds,3145,japan
9025,Hiiro Komori,Japan,Urawa Red Diamonds,3145,japan
9026,Toshikazu Teruuchi,Japan,Urawa Red Diamonds,3145,japan
9027,Takuro Kaneko,Japan,Urawa Red Diamonds,3145,japan
9028,Matheus Sávio,Brazil,Urawa Red Diamonds,3145,japan
9029,Genki Haraguchi,Japan,Urawa Red Diamonds,3145,japan
9030,Ryoma Watanabe,Japan,Urawa Red Diamonds,3145,japan
9031,Yusuke Matsuo,Japan,Urawa Red Diamonds,3145,japan
9032,Samuel Gustafson,Sweden,Urawa Red Diamonds,3145,japan
9033,Tomoaki Okubo,Japan,Urawa Red Diamonds,3145,japan
9034,Takahiro Sekine,Japan,Urawa Red Diamonds,3145,japan
9035,Taishi Matsumoto,Japan,Urawa Red Diamonds,3145,japan
9036,Jumpei Hayakawa,Japan,Urawa Red Diamonds,3145,japan
9037,Kaito Yasui,Japan,Urawa Red Diamonds,3145,japan
9038,Kai Shibato,Japan,Urawa Red Diamonds,3145,japan
9039,Takuya Ogiwara,Japan,Urawa Red Diamonds,3145,japan
9040,Marius Høibråten,Norway,Urawa Red Diamonds,3145,japan
9041,Danilo Boza,Brazil,Urawa Red Diamonds,3145,japan
9042,Hirokazu Ishihara,Japan,Urawa Red Diamonds,3145,japan
9043,Yoichi Naganuma,Japan,Urawa Red Diamonds,3145,japan
9044,Kenta Nemoto,Japan,Urawa Red Diamonds,3145,japan
9045,Yoshitaka Tanaka,Japan,Urawa Red Diamonds,3145,japan
9046,Shusaku Nishikawa,Japan,Urawa Red Diamonds,3145,japan
9047,Ayumi Niekawa,Japan,Urawa Red Diamonds,3145,japan
9048,Alex Malcolm,Japan,Urawa Red Diamonds,3145,japan
9049,Kenta Matsuyama,Japan,Urawa Red Diamonds,3145,japan
9050,Rafael Ratão,Brazil,Cerezo Osaka,3141,japan
9051,Motohiko Nakajima,Japan,Cerezo Osaka,3141,japan
9052,Kengo Furuyama,Japan,Cerezo Osaka,3141,japan
9053,Shinnosuke Kinoshita,Japan,Cerezo Osaka,3141,japan
9054,Dion Cools,Malaysia,Cerezo Osaka,3141,japan
9055,Shinji Kagawa,Japan,Cerezo Osaka,3141,japan
9056,Lucas Fernandes,Brazil,Cerezo Osaka,3141,japan
9057,Vitor Bueno,Brazil,Cerezo Osaka,3141,japan
9058,Shion Homma,Japan,Cerezo Osaka,3141,japan
9059,Thiago Andrade,Brazil,Cerezo Osaka,3141,japan
9060,Shunta Tanaka,Japan,Cerezo Osaka,3141,japan
9061,Kyohei Yoshino,Japan,Cerezo Osaka,3141,japan
9062,Masaya Shibayama,Japan,Cerezo Osaka,3141,japan
9063,Satoki Uejo,Japan,Cerezo Osaka,3141,japan
9064,Hinata Kida,Japan,Cerezo Osaka,3141,japan
9065,Reiya Sakata,Japan,Cerezo Osaka,3141,japan
9066,Eiji Kubo,Japan,Cerezo Osaka,3141,japan
9067,Yuichi Hirano,Japan,Cerezo Osaka,3141,japan
9068,Tomoki Kamimon,Japan,Cerezo Osaka,3141,japan
9069,Shinnosuke Hatanaka,Japan,Cerezo Osaka,3141,japan
9070,Niko Takahashi,Japan,Cerezo Osaka,3141,japan
9071,Ayumu Ohata,Japan,Cerezo Osaka,3141,japan
9072,Ryuya Nishio,Japan,Cerezo Osaka,3141,japan
9073,Kyohei Noborizato,Japan,Cerezo Osaka,3141,japan
9074,Rikito Inoue,Japan,Cerezo Osaka,3141,japan
9075,Takumi Nakamura,Japan,Cerezo Osaka,3141,japan
9076,Ryosuke Shindo,Japan,Cerezo Osaka,3141,japan
9077,Hayato Okuda,Japan,Cerezo Osaka,3141,japan
9078,Chimezie Kai Ezemuokwe,Japan,Cerezo Osaka,3141,japan
9079,Jin Hyeon Kim,South Korea,Cerezo Osaka,3141,japan
9080,Koki Fukui,Japan,Cerezo Osaka,3141,japan
9081,Kazuma Makiguchi,Japan,Cerezo Osaka,3141,japan
9082,Go Kambayashi,Japan,Cerezo Osaka,3141,japan
9083,Issam Jebali,Tunisia,Gamba Osaka,3138,japan
9084,Deniz Hümmet,Türkiye,Gamba Osaka,3138,japan
9085,Takashi Usami,Japan,Gamba Osaka,3138,japan
9086,Daichi Hayashi,Japan,Gamba Osaka,3138,japan
9087,Harumi Minamino,Japan,Gamba Osaka,3138,japan
9088,Welton,Brazil,Gamba Osaka,3138,japan
9089,Makoto Mitsuta,Japan,Gamba Osaka,3138,japan
9090,Kanji Okunuki,Japan,Gamba Osaka,3138,japan
9091,Shuto Abe,Japan,Gamba Osaka,3138,japan
9092,Juan Alano,Brazil,Gamba Osaka,3138,japan
9093,Ryotaro Meshino,Japan,Gamba Osaka,3138,japan
9094,Tokuma Suzuki,Japan,Gamba Osaka,3138,japan
9095,Jiro Nakamura,Japan,Gamba Osaka,3138,japan
9096,Ryoya Yamashita,Japan,Gamba Osaka,3138,japan
9097,Shu Kurata,Japan,Gamba Osaka,3138,japan
9098,Rin Mito,Japan,Gamba Osaka,3138,japan
9099,Ryo Hatsuse,Japan,Gamba Osaka,3138,japan
9100,Riku Handa,Japan,Gamba Osaka,3138,japan
9101,Shinnosuke Nakatani,Japan,Gamba Osaka,3138,japan
9102,Genta Miura,Japan,Gamba Osaka,3138,japan
9103,Keisuke Kurokawa,Japan,Gamba Osaka,3138,japan
9104,Shota Fukuoka,Japan,Gamba Osaka,3138,japan
9105,Takeru Kishimoto,Japan,Gamba Osaka,3138,japan
9106,Shogo Sasaki,Japan,Gamba Osaka,3138,japan
9107,Jun Ichimori,Japan,Gamba Osaka,3138,japan
9108,Rui Araki,Japan,Gamba Osaka,3138,japan
9109,Masaaki Higashiguchi,Japan,Gamba Osaka,3138,japan
9110,Aolin Zhang,Japan,Gamba Osaka,3138,japan
9111,Shahab Zahedi,Iran,Avispa Fukuoka,3143,japan
9112,Nassim Ben Khalifa,Switzerland,Avispa Fukuoka,3143,japan
9113,Wellington,Brazil,Avispa Fukuoka,3143,japan
9114,Kazuya Konno,Japan,Avispa Fukuoka,3143,japan
9115,Shosei Usui,Japan,Avispa Fukuoka,3143,japan
9116,Yuji Kitajima,Japan,Avispa Fukuoka,3143,japan
9117,Hisashi Jogo,Japan,Avispa Fukuoka,3143,japan
9118,Hanan Saniburaun,Japan,Avispa Fukuoka,3143,japan
9119,Sonosuke Sato,Japan,Avispa Fukuoka,3143,japan
9120,Shintaro Nago,Japan,Avispa Fukuoka,3143,japan
9121,Daiki Matsuoka,Japan,Avispa Fukuoka,3143,japan
9122,Tomoya Miki,Japan,Avispa Fukuoka,3143,japan
9123,Yuto Iwasaki,Japan,Avispa Fukuoka,3143,japan
9124,Kazuki Fujimoto,Japan,Avispa Fukuoka,3143,japan
9125,Itsuki Oda,Japan,Avispa Fukuoka,3143,japan
9126,Yota Maejima,Japan,Avispa Fukuoka,3143,japan
9127,Masato Shigemi,Japan,Avispa Fukuoka,3143,japan
9128,Masato Yuzawa,Japan,Avispa Fukuoka,3143,japan
9129,Hiroki Akino,Japan,Avispa Fukuoka,3143,japan
9130,Hikaru Maeda,Japan,Avispa Fukuoka,3143,japan
9131,Tomoya Ando,Japan,Avispa Fukuoka,3143,japan
9132,Takumi Kamijima,Japan,Avispa Fukuoka,3143,japan
9133,Tatsuki Nara,Japan,Avispa Fukuoka,3143,japan
9134,Takaaki Shichi,Japan,Avispa Fukuoka,3143,japan
9135,Masaya Tashiro,Japan,Avispa Fukuoka,3143,japan
9136,Yu Hashimoto,Japan,Avispa Fukuoka,3143,japan
9137,Kim Moon-Hyeon,South Korea,Avispa Fukuoka,3143,japan
9138,Takumi Nagaishi,Japan,Avispa Fukuoka,3143,japan
9139,Yuma Obata,Japan,Avispa Fukuoka,3143,japan
9140,Kazuaki Suganuma,Japan,Avispa Fukuoka,3143,japan
9141,Werik Popó,Brazil,Fagiano Okayama,34034,japan
9142,Ataru Esaka,Japan,Fagiano Okayama,34034,japan
9143,Lucão,Brazil,Fagiano Okayama,34034,japan
9144,Kazunari Ichimi,Japan,Fagiano Okayama,34034,japan
9145,Hiroto Iwabuchi,Japan,Fagiano Okayama,34034,japan
9146,Takaya Kimura,Japan,Fagiano Okayama,34034,japan
9147,Kanshiro Suemune,Japan,Fagiano Okayama,34034,japan
9148,Aura Takahashi,Japan,Fagiano Okayama,34034,japan
9149,Ryunosuke Sato,Japan,Fagiano Okayama,34034,japan
9150,Yuto Baigorria,Bolivia,Fagiano Okayama,34034,japan
9151,Kamiya Yuta,Japan,Fagiano Okayama,34034,japan
9152,Hijiri Kato,Japan,Fagiano Okayama,34034,japan
9153,Eiji Miyamoto,Japan,Fagiano Okayama,34034,japan
9154,Ryo Takeuchi,Japan,Fagiano Okayama,34034,japan
9155,Haruka Motoyama,Japan,Fagiano Okayama,34034,japan
9156,Ryo Tabei,Japan,Fagiano Okayama,34034,japan
9157,Masaya Matsumoto,Japan,Fagiano Okayama,34034,japan
9158,Takahiro Yanagi,Japan,Fagiano Okayama,34034,japan
9159,Ibuki Fujita,Japan,Fagiano Okayama,34034,japan
9160,Rui Sueyoshi,Japan,Fagiano Okayama,34034,japan
9161,Kaito Fujii,Japan,Fagiano Okayama,34034,japan
9162,Yoko Iesaka,Japan,Fagiano Okayama,34034,japan
9163,Riku Saga,Japan,Fagiano Okayama,34034,japan
9164,Yugo Tatsuta,Japan,Fagiano Okayama,34034,japan
9165,Kota Kudo,Japan,Fagiano Okayama,34034,japan
9166,Daichi Tagami,Japan,Fagiano Okayama,34034,japan
9167,Yoshitake Suzuki,Japan,Fagiano Okayama,34034,japan
9168,Yasutaka Yanagi,Japan,Fagiano Okayama,34034,japan
9169,Ryo Senda,Japan,Fagiano Okayama,34034,japan
9170,Kaito Abe,Japan,Fagiano Okayama,34034,japan
9171,Svend Brodersen,Germany,Fagiano Okayama,34034,japan
9172,Goro Kawanami,Japan,Fagiano Okayama,34034,japan
9173,Junki Kanayama,Japan,Fagiano Okayama,34034,japan
9174,Kohei Kawakami,Japan,Fagiano Okayama,34034,japan
9175,Ahmed Ahmedov,Bulgaria,Shimizu S-Pulse,3133,japan
9176,Koya Kitagawa,Japan,Shimizu S-Pulse,3133,japan
9177,Alfredo Stephens,Panama,Shimizu S-Pulse,3133,japan
9178,Toshiki Takahashi,Japan,Shimizu S-Pulse,3133,japan
9179,Kanta Chiba,Japan,Shimizu S-Pulse,3133,japan
9180,Riku Gunji,Japan,Shimizu S-Pulse,3133,japan
9181,Sena Saito,Japan,Shimizu S-Pulse,3133,japan
9182,Takumi Kato,Japan,Shimizu S-Pulse,3133,japan
9183,Takashi Inui,Japan,Shimizu S-Pulse,3133,japan
9184,Matheus Bueno,Brazil,Shimizu S-Pulse,3133,japan
9185,Capixaba,Brazil,Shimizu S-Pulse,3133,japan
9186,Zento Uno,Japan,Shimizu S-Pulse,3133,japan
9187,Motoki Nishihara,Japan,Shimizu S-Pulse,3133,japan
9188,Kai Matsuzaki,Japan,Shimizu S-Pulse,3133,japan
9189,Kazuki Kozuka,Japan,Shimizu S-Pulse,3133,japan
9190,Yudai Shimamoto,Japan,Shimizu S-Pulse,3133,japan
9191,Shinya Yajima,Japan,Shimizu S-Pulse,3133,japan
9192,Yutaka Yoshida,Japan,Shimizu S-Pulse,3133,japan
9193,Hikaru Nakahara,Japan,Shimizu S-Pulse,3133,japan
9194,Masaki Yumiba,Japan,Shimizu S-Pulse,3133,japan
9195,Kota Miyamoto,Japan,Shimizu S-Pulse,3133,japan
9196,Kento Haneda,Japan,Shimizu S-Pulse,3133,japan
9197,Mateus Brunetti,Brazil,Shimizu S-Pulse,3133,japan
9198,Min Tae Kim,South Korea,Shimizu S-Pulse,3133,japan
9199,Reon Yamahara,Japan,Shimizu S-Pulse,3133,japan
9200,Shuta Kikuchi,Japan,Shimizu S-Pulse,3133,japan
9201,Jelani Reshaun Sumiyoshi,Japan,Shimizu S-Pulse,3133,japan
9202,Sen Takagi,Japan,Shimizu S-Pulse,3133,japan
9203,Yuji Takahashi,Japan,Shimizu S-Pulse,3133,japan
9204,Kengo Kitazume,Japan,Shimizu S-Pulse,3133,japan
9205,Sodai Hasukawa,Japan,Shimizu S-Pulse,3133,japan
9206,Taketo Ochiai,Japan,Shimizu S-Pulse,3133,japan
9207,Takumu Kemmotsu,Japan,Shimizu S-Pulse,3133,japan
9208,Haruto Hidaka,Japan,Shimizu S-Pulse,3133,japan
9209,Yuya Oki,Japan,Shimizu S-Pulse,3133,japan
9210,Togo Umeda,Japan,Shimizu S-Pulse,3133,japan
9211,Yui Inokoshi,Japan,Shimizu S-Pulse,3133,japan
9212,Ryoya Abe,Japan,Shimizu S-Pulse,3133,japan
9213,Marcelo Ryan,Brazil,FC Tokyo,3147,japan
9214,Everton Galdino,Brazil,FC Tokyo,3147,japan
9215,Kein Sato,Japan,FC Tokyo,3147,japan
9216,Marcos Guilherme,Brazil,FC Tokyo,3147,japan
9217,Motoki Nagakura,Japan,FC Tokyo,3147,japan
9218,Teruhito Nakagawa,Japan,FC Tokyo,3147,japan
9219,Tsuyoshi Ogashiwa,Japan,FC Tokyo,3147,japan
9220,Leon Nozawa,Japan,FC Tokyo,3147,japan
9221,Keita Yamashita,Japan,FC Tokyo,3147,japan
9222,Taiyo Yamaguchi,Japan,FC Tokyo,3147,japan
9223,Divine Chinedu Otani,Japan,FC Tokyo,3147,japan
9224,Rui Asada,Japan,FC Tokyo,3147,japan
9225,Tsuna Kominato,Japan,FC Tokyo,3147,japan
9226,Kota Tawaratsumida,Japan,FC Tokyo,3147,japan
9227,Kento Hashimoto,Japan,FC Tokyo,3147,japan
9228,Maki Kitahara,Japan,FC Tokyo,3147,japan
9229,Keita Endo,Japan,FC Tokyo,3147,japan
9230,Soma Anzai,Japan,FC Tokyo,3147,japan
9231,Kei Koizumi,Japan,FC Tokyo,3147,japan
9232,Takahiro Ko,Japan,FC Tokyo,3147,japan
9233,Keigo Higashi,Japan,FC Tokyo,3147,japan
9234,Kosuke Shirai,Japan,FC Tokyo,3147,japan
9235,Kyota Tokiwa,Japan,FC Tokyo,3147,japan
9236,Kojiro Yasuda,Japan,FC Tokyo,3147,japan
9237,Yuto Nagatomo,Japan,FC Tokyo,3147,japan
9238,Sei Muroya,Japan,FC Tokyo,3147,japan
9239,Alexander Scholz,Denmark,FC Tokyo,3147,japan
9240,Kashif Bangnagande,Japan,FC Tokyo,3147,japan
9241,Henrique Trevisan,Brazil,FC Tokyo,3147,japan
9242,Kanta Doi,Japan,FC Tokyo,3147,japan
9243,Teppei Oka,Japan,FC Tokyo,3147,japan
9244,Masato Morishige,Japan,FC Tokyo,3147,japan
9245,Seung-gyu Kim,South Korea,FC Tokyo,3147,japan
9246,Wataru Goto,Japan,FC Tokyo,3147,japan
9247,Go Hatano,Japan,FC Tokyo,3147,japan
9248,Masataka Kobayashi,Japan,FC Tokyo,3147,japan
9249,Kasper Junker,Denmark,Nagoya Grampus,3136,japan
9250,Mateus Castro,Brazil,Nagoya Grampus,3136,japan
9251,Yudai Kimura,Japan,Nagoya Grampus,3136,japan
9252,Tsukasa Morishima,Japan,Nagoya Grampus,3136,japan
9253,Kensuke Nagai,Japan,Nagoya Grampus,3136,japan
9254,Yuya Yamagishi,Japan,Nagoya Grampus,3136,japan
9255,Yuya Asano,Japan,Nagoya Grampus,3136,japan
9256,Koki Toyoda,Japan,Nagoya Grampus,3136,japan
9257,Sho Inagaki,Japan,Nagoya Grampus,3136,japan
9258,Ryuji Izumi,Japan,Nagoya Grampus,3136,japan
9259,Hidemasa Koda,Japan,Nagoya Grampus,3136,japan
9260,Keiya Shiihashi,Japan,Nagoya Grampus,3136,japan
9261,Taichi Kikuchi,Japan,Nagoya Grampus,3136,japan
9262,Shuhei Tokumoto,Japan,Nagoya Grampus,3136,japan
9263,Ryosuke Yamanaka,Japan,Nagoya Grampus,3136,japan
9264,Shungo Sugiura,Japan,Nagoya Grampus,3136,japan
9265,Katsuhiro Nakayama,Japan,Nagoya Grampus,3136,japan
9266,Haruto Suzuki,Japan,Nagoya Grampus,3136,japan
9267,Gen Kato,Japan,Nagoya Grampus,3136,japan
9268,Masahito Ono,Japan,Nagoya Grampus,3136,japan
9269,Yuto Nishimori,Japan,Nagoya Grampus,3136,japan
9270,Haruya Fujii,Japan,Nagoya Grampus,3136,japan
9271,Teruki Hara,Japan,Nagoya Grampus,3136,japan
9272,Yuki Nogami,Japan,Nagoya Grampus,3136,japan
9273,Kennedy Mikuni,Japan,Nagoya Grampus,3136,japan
9274,Yota Sato,Japan,Nagoya Grampus,3136,japan
9275,Soichiro Mori,Japan,Nagoya Grampus,3136,japan
9276,Takuya Uchida,Japan,Nagoya Grampus,3136,japan
9277,Akinari Kawazura,Japan,Nagoya Grampus,3136,japan
9278,Daniel Schmidt,Japan,Nagoya Grampus,3136,japan
9279,Alexandre Pisano,Japan,Nagoya Grampus,3136,japan
9280,Tsuyoshi Kodama,Japan,Nagoya Grampus,3136,japan
9281,Yohei Takeda,Japan,Nagoya Grampus,3136,japan
9282,Daichi Sugimoto,Japan,Nagoya Grampus,3136,japan
9283,Itsuki Someno,Japan,Tokyo Verdy,3139,japan
9284,Shoji Toyama,Japan,Tokyo Verdy,3139,japan
9285,Gakuto Kawamura,Japan,Tokyo Verdy,3139,japan
9286,Yuya Fukuda,Japan,Tokyo Verdy,3139,japan
9287,Goki Yamada,Japan,Tokyo Verdy,3139,japan
9288,Ryosuke Shirai,Japan,Tokyo Verdy,3139,japan
9289,Shimon Teranuma,Japan,Tokyo Verdy,3139,japan
9290,Issei Kumatoriya,Japan,Tokyo Verdy,3139,japan
9291,Daito Yamami,Japan,Tokyo Verdy,3139,japan
9292,Shuhei Kawasaki,Japan,Tokyo Verdy,3139,japan
9293,Joi Yamamoto,Japan,Tokyo Verdy,3139,japan
9294,Koki Morita,Japan,Tokyo Verdy,3139,japan
9295,Yuta Arai,Japan,Tokyo Verdy,3139,japan
9296,Rei Hirakawa,Japan,Tokyo Verdy,3139,japan
9297,Kosuke Saito,Japan,Tokyo Verdy,3139,japan
9298,Kazuya Miyahara,Japan,Tokyo Verdy,3139,japan
9299,Soma Meshino,Japan,Tokyo Verdy,3139,japan
9300,Yuan Matsuhashi,Japan,Tokyo Verdy,3139,japan
9301,Tetsuyuki Inami,Japan,Tokyo Verdy,3139,japan
9302,Kaito Suzuki,Japan,Tokyo Verdy,3139,japan
9303,Hiroto Taniguchi,Japan,Tokyo Verdy,3139,japan
9304,Naoki Hayashi,Japan,Tokyo Verdy,3139,japan
9305,Maaya Sako,Japan,Tokyo Verdy,3139,japan
9306,Daiki Fukazawa,Japan,Tokyo Verdy,3139,japan
9307,Riku Matsuda,Japan,Tokyo Verdy,3139,japan
9308,Yosuke Uchida,Japan,Tokyo Verdy,3139,japan
9309,Taiju Yoshida,Japan,Tokyo Verdy,3139,japan
9310,Inoue Ryota,Japan,Tokyo Verdy,3139,japan
9311,Matheus Vidotto,Brazil,Tokyo Verdy,3139,japan
9312,Keisuke Nakamura,Japan,Tokyo Verdy,3139,japan
9313,Hiroki Mawatari,Japan,Tokyo Verdy,3139,japan
9314,Yuya Nagasawa,Japan,Tokyo Verdy,3139,japan
9315,Luiz Phellype,Brazil,Shonan Bellmare,21905,japan
9316,Yutaro Oda,Japan,Shonan Bellmare,21905,japan
9317,Rio Nitta,Japan,Shonan Bellmare,21905,japan
9318,Keigo Watanabe,Japan,Shonan Bellmare,21905,japan
9319,Hisatsugu Ishii,Japan,Shonan Bellmare,21905,japan
9320,Zé Ricardo,Brazil,Shonan Bellmare,21905,japan
9321,Hiroaki Okuno,Japan,Shonan Bellmare,21905,japan
9322,Taiyo Hiraoka,Japan,Shonan Bellmare,21905,japan
9323,Akimi Barada,Japan,Shonan Bellmare,21905,japan
9324,Kosuke Onose,Japan,Shonan Bellmare,21905,japan
9325,Kohei Okuno,Japan,Shonan Bellmare,21905,japan
9326,Tomoya Fujii,Japan,Shonan Bellmare,21905,japan
9327,Shusuke Ota,Japan,Shonan Bellmare,21905,japan
9328,Masaki Ikeda,Japan,Shonan Bellmare,21905,japan
9329,Sena Ishibashi,Japan,Shonan Bellmare,21905,japan
9330,Soki Tamura,Japan,Shonan Bellmare,21905,japan
9331,Shinya Nakano,Japan,Shonan Bellmare,21905,japan
9332,Yuto Suzuki,Japan,Shonan Bellmare,21905,japan
9333,Naoya Takahashi,Japan,Shonan Bellmare,21905,japan
9334,Koki Tachi,Japan,Shonan Bellmare,21905,japan
9335,Kazunari Ono,Japan,Shonan Bellmare,21905,japan
9336,Hiroya Matsumoto,Japan,Shonan Bellmare,21905,japan
9337,Sere Matsumura,Japan,Shonan Bellmare,21905,japan
9338,Kanaru Matsumoto,Japan,Shonan Bellmare,21905,japan
9339,Kazuki Oiwa,Japan,Shonan Bellmare,21905,japan
9340,William Popp,Japan,Shonan Bellmare,21905,japan
9341,Naoto Kamifukumoto,Japan,Shonan Bellmare,21905,japan
9342,Shun Yoshida,Japan,Shonan Bellmare,21905,japan
9343,Daiki Tomii,Japan,Shonan Bellmare,21905,japan
9344,Tatsunari Nagai,Japan,Shonan Bellmare,21905,japan
9345,Kota Sanada,Japan,Shonan Bellmare,21905,japan
9346,Dean David,Israel,Yokohama F. Marinos,3137,japan
9347,Ryo Miyaichi,Japan,Yokohama F. Marinos,3137,japan
9348,Asahi Uenaka,Japan,Yokohama F. Marinos,3137,japan
9349,Hiroto Asada,Japan,Yokohama F. Marinos,3137,japan
9350,Yuri Araújo,Brazil,Yokohama F. Marinos,3137,japan
9351,Kaina Tanimura,Japan,Yokohama F. Marinos,3137,japan
9352,Jean Claude Aziangbe,Togo,Yokohama F. Marinos,3137,japan
9353,Riku Yamane,Japan,Yokohama F. Marinos,3137,japan
9354,Daiya Tono,Japan,Yokohama F. Marinos,3137,japan
9355,Jun Amano,Japan,Yokohama F. Marinos,3137,japan
9356,Kota Watanabe,Japan,Yokohama F. Marinos,3137,japan
9357,Jordy Croux,Belgium,Yokohama F. Marinos,3137,japan
9358,Kenta Inoue,Japan,Yokohama F. Marinos,3137,japan
9359,Takuya Kida,Japan,Yokohama F. Marinos,3137,japan
9360,Takuto Kimura,Japan,Yokohama F. Marinos,3137,japan
9361,George Onaiwu,Japan,Yokohama F. Marinos,3137,japan
9362,Ryotaro Tsunoda,Japan,Yokohama F. Marinos,3137,japan
9363,Thomas Deng,Australia,Yokohama F. Marinos,3137,japan
9364,Jeisson Quiñónes,Colombia,Yokohama F. Marinos,3137,japan
9365,Ken Matsubara,Japan,Yokohama F. Marinos,3137,japan
9366,Toichi Suzuki,Japan,Yokohama F. Marinos,3137,japan
9367,Ren Kato,Japan,Yokohama F. Marinos,3137,japan
9368,Kazuya Yamamura,Japan,Yokohama F. Marinos,3137,japan
9369,Taiki Watanabe,Japan,Yokohama F. Marinos,3137,japan
9370,Kosei Suwama,Japan,Yokohama F. Marinos,3137,japan
9371,Reno Noguchi,Japan,Yokohama F. Marinos,3137,japan
9372,Park Il-Kyu,Japan,Yokohama F. Marinos,3137,japan
9373,Hiroki Ilkura,Japan,Yokohama F. Marinos,3137,japan
9374,Ryoya Kimura,Japan,Yokohama F. Marinos,3137,japan
9375,Kai Suzuki,Japan,Yokohama F. Marinos,3137,japan
9376,Lukian,Brazil,Yokohama FC,7061,japan
9377,Musashi Suzuki,Japan,Yokohama FC,7061,japan
9378,João Paulo,Brazil,Yokohama FC,7061,japan
9379,Solomon Sakuragawa,Japan,Yokohama FC,7061,japan
9380,Izumi Miyata,Japan,Yokohama FC,7061,japan
9381,Sho Ito,Japan,Yokohama FC,7061,japan
9382,Kantaro Maeda,Japan,Yokohama FC,7061,japan
9383,Keisuke Muroi,Japan,Yokohama FC,7061,japan
9384,Keitaro Shoji,Japan,Yokohama FC,7061,japan
9385,Adailton,Brazil,Yokohama FC,7061,japan
9386,Yuri Lara,Brazil,Yokohama FC,7061,japan
9387,Kota Yamada,Japan,Yokohama FC,7061,japan
9388,Yoshiaki Komai,Japan,Yokohama FC,7061,japan
9389,Kaili Shimbo,Japan,Yokohama FC,7061,japan
9390,Leo Takae,Japan,Yokohama FC,7061,japan
9391,Hinata Ogura,Japan,Yokohama FC,7061,japan
9392,Towa Yamane,Japan,Yokohama FC,7061,japan
9393,Ryo Kubota,Japan,Yokohama FC,7061,japan
9394,Koki Kumakura,Japan,Yokohama FC,7061,japan
9395,Yoshihiro Nakano,Japan,Yokohama FC,7061,japan
9396,Toma Murata,Japan,Yokohama FC,7061,japan
9397,Takanari Endo,Japan,Yokohama FC,7061,japan
9398,Akito Fukumori,Japan,Yokohama FC,7061,japan
9399,Junya Suzuki,Japan,Yokohama FC,7061,japan
9400,Boniface Nduka,Japan,Yokohama FC,7061,japan
9401,Leo Bahia,Brazil,Yokohama FC,7061,japan
9402,Kosuke Yamazaki,Japan,Yokohama FC,7061,japan
9403,Makito Ito,Japan,Yokohama FC,7061,japan
9404,Katsuya Iwatake,Japan,Yokohama FC,7061,japan
9405,Jui Hata,Japan,Yokohama FC,7061,japan
9406,Kyo Hosoi,Japan,Yokohama FC,7061,japan
9407,Jakub Słowik,Poland,Yokohama FC,7061,japan
9408,Phelipe Megiolaro,Brazil,Yokohama FC,7061,japan
9409,Akinori Ichikawa,Japan,Yokohama FC,7061,japan
9410,Yuji Rokutan,Japan,Yokohama FC,7061,japan
9411,Ryo Ishii,Japan,Yokohama FC,7061,japan
9412,Tsukasa Ogame,Japan,Yokohama FC,7061,japan
9413,Abdelrahman Boudah,Sweden,Albirex Niigata,5128,japan
9414,Matheus Moraes,Brazil,Albirex Niigata,5128,japan
9415,Yamato Wakatsuki,Japan,Albirex Niigata,5128,japan
9416,Yuji Ono,Japan,Albirex Niigata,5128,japan
9417,Keisuke Kasai,Japan,Albirex Niigata,5128,japan
9418,Miguel,Brazil,Albirex Niigata,5128,japan
9419,Danilo Gomes,Brazil,Albirex Niigata,5128,japan
9420,Kaito Taniguchi,Japan,Albirex Niigata,5128,japan
9421,Motoki Hasegawa,Japan,Albirex Niigata,5128,japan
9422,Jin Okumura,Japan,Albirex Niigata,5128,japan
9423,Yoshiaki Takagi,Japan,Albirex Niigata,5128,japan
